Region,Technology,Fuel,Mode_of_operation,Year,Value,,Unit,Source,Updated at,Updated by
World,FRT_Road_BEV,Power,1,2040,0.2785,,PJ,Energy Agency Denmark (2024): BEV L,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_BEV,Power,1,2045,0.2785,,PJ,Energy Agency Denmark (2024): BEV L,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_BEV,Power,1,2050,0.2785,,PJ,Energy Agency Denmark (2024): BEV L,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_BEV,Power,1,2055,0.2785,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_BEV,Power,1,2060,0.2785,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_H2,H2,1,2035,0.4565,,PJ,Energy Agency Denmark (2024): FCV L,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_H2,H2,1,2040,0.4565,,PJ,Energy Agency Denmark (2024): FCV L,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_H2,H2,1,2045,0.4565,,PJ,Energy Agency Denmark (2024): FCV L,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_H2,H2,1,2050,0.4565,,PJ,Energy Agency Denmark (2024): FCV L,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_H2,H2,1,2055,0.4565,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_H2,H2,1,2060,0.4565,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_ICE,Oil,1,2035,0.7767,,PJ,Energy Agency Denmark (2024): Diesel L,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_ICE,Oil,1,2040,0.7767,,PJ,Energy Agency Denmark (2024): Diesel L,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_ICE,Oil,1,2045,0.7767,,PJ,Energy Agency Denmark (2024): Diesel L,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_ICE,Oil,1,2050,0.7767,,PJ,Energy Agency Denmark (2024): Diesel L,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_ICE,Oil,1,2055,0.7767,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_ICE,Oil,1,2060,0.7767,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_ICE,Biofuel,2,2035,0.7767,,PJ,Energy Agency Denmark (2024): Diesel L,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_ICE,Biofuel,2,2040,0.7767,,PJ,Energy Agency Denmark (2024): Diesel L,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_ICE,Biofuel,2,2045,0.7767,,PJ,Energy Agency Denmark (2024): Diesel L,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_ICE,Biofuel,2,2050,0.7767,,PJ,Energy Agency Denmark (2024): Diesel L,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_ICE,Biofuel,2,2055,0.7767,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_ICE,Biofuel,2,2060,0.7767,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_ICE,Powerfuel,3,2035,0.7767,,PJ,Energy Agency Denmark (2024): Diesel L,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_ICE,Powerfuel,3,2040,0.7767,,PJ,Energy Agency Denmark (2024): Diesel L,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_ICE,Powerfuel,3,2045,0.7767,,PJ,Energy Agency Denmark (2024): Diesel L,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_ICE,Powerfuel,3,2050,0.7767,,PJ,Energy Agency Denmark (2024): Diesel L,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_ICE,Powerfuel,3,2055,0.7767,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_ICE,Powerfuel,3,2060,0.7767,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_LNG,LNG,1,2035,0.4935,,PJ,icct (2020): Decarbonization of on-road freight transport and the role of LNG from a German perspective + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_LNG,LNG,1,2040,0.4935,,PJ,icct (2020): Decarbonization of on-road freight transport and the role of LNG from a German perspective + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_LNG,LNG,1,2045,0.4935,,PJ,icct (2020): Decarbonization of on-road freight transport and the role of LNG from a German perspective + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_LNG,LNG,1,2050,0.4935,,PJ,icct (2020): Decarbonization of on-road freight transport and the role of LNG from a German perspective + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_LNG,LNG,1,2055,0.4935,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_LNG,LNG,1,2060,0.4935,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_OH,Power,1,2035,0.3583,,PJ,Fraunhofer ISI (2023): BOLD - Accompanying research for overhead line trucks in Germany + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_OH,Power,1,2040,0.3583,,PJ,Fraunhofer ISI (2023): BOLD - Accompanying research for overhead line trucks in Germany + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_OH,Power,1,2045,0.3583,,PJ,Fraunhofer ISI (2023): BOLD - Accompanying research for overhead line trucks in Germany + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_OH,Power,1,2050,0.3583,,PJ,Fraunhofer ISI (2023): BOLD - Accompanying research for overhead line trucks in Germany + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_OH,Power,1,2055,0.3583,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_OH,Power,1,2060,0.3583,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Oil,1,2035,1.2452,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Oil,1,2040,1.2452,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Oil,1,2045,1.2452,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Oil,1,2050,1.2452,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Oil,1,2055,1.2452,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Oil,1,2060,1.2452,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,1,2035,0.6364,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,1,2040,0.6364,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,1,2045,0.6364,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,1,2050,0.6364,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,1,2055,0.6364,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,1,2060,0.6364,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Biofuel,2,2035,1.2452,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Biofuel,2,2040,1.2452,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Biofuel,2,2045,1.2452,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Biofuel,2,2050,1.2452,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Biofuel,2,2055,1.2452,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Biofuel,2,2060,1.2452,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,2,2035,0.6364,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,2,2040,0.6364,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,2,2045,0.6364,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,2,2050,0.6364,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,2,2055,0.6364,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,2,2060,0.6364,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,3,2035,0.6364,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,3,2040,0.6364,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,3,2045,0.6364,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,3,2050,0.6364,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,3,2055,0.6364,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,3,2060,0.6364,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Powerfuel,3,2035,1.2452,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Powerfuel,3,2040,1.2452,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Powerfuel,3,2045,1.2452,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Powerfuel,3,2050,1.2452,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Powerfuel,3,2055,1.2452,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Powerfuel,3,2060,1.2452,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Biomass,Biomass,1,2035,1.1014,,PJ,Energy Agency Denmark (2023): Biomass boiler upper (average),20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Biomass,Biomass,1,2040,1.1014,,PJ,Energy Agency Denmark (2023): Biomass boiler upper (average),20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Biomass,Biomass,1,2045,1.1014,,PJ,Energy Agency Denmark (2023): Biomass boiler upper (average),20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Biomass,Biomass,1,2050,1.1014,,PJ,Energy Agency Denmark (2023): Biomass boiler upper (average),20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Biomass,Biomass,1,2055,1.1014,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Biomass,Biomass,1,2060,1.1014,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Natural,1,2035,1.0204,,PJ,Energy Agency Denmark (2023): Gas Boiler single,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Natural,1,2040,1.0204,,PJ,Energy Agency Denmark (2023): Gas Boiler single,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Natural,1,2045,1.0204,,PJ,Energy Agency Denmark (2023): Gas Boiler single,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Natural,1,2050,1.0204,,PJ,Energy Agency Denmark (2023): Gas Boiler single,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Natural,1,2055,1.0204,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Natural,1,2060,1.0204,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Bio,2,2035,1.0204,,PJ,Energy Agency Denmark (2023): Gas Boiler single,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Bio,2,2040,1.0204,,PJ,Energy Agency Denmark (2023): Gas Boiler single,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Bio,2,2045,1.0204,,PJ,Energy Agency Denmark (2023): Gas Boiler single,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Bio,2,2050,1.0204,,PJ,Energy Agency Denmark (2023): Gas Boiler single,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Bio,2,2055,1.0204,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Bio,2,2060,1.0204,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Synth,3,2035,1.0204,,PJ,Energy Agency Denmark (2023): Gas Boiler single,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Synth,3,2040,1.0204,,PJ,Energy Agency Denmark (2023): Gas Boiler single,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Synth,3,2045,1.0204,,PJ,Energy Agency Denmark (2023): Gas Boiler single,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Synth,3,2050,1.0204,,PJ,Energy Agency Denmark (2023): Gas Boiler single,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Synth,3,2055,1.0204,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,Gas_Synth,3,2060,1.0204,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_H2_Boiler,H2,1,2035,1.0949,,PJ,Rosenow (2024) and Eunomia (2023: Technical feasibility of hydrogen boilers in homes) and interpolated between 2018 and 2050,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_H2_Boiler,H2,1,2040,1.0949,,PJ,Rosenow (2024) and Eunomia (2023: Technical feasibility of hydrogen boilers in homes) and interpolated between 2018 and 2050,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_H2_Boiler,H2,1,2045,1.0949,,PJ,Rosenow (2024) and Eunomia (2023: Technical feasibility of hydrogen boilers in homes) and interpolated between 2018 and 2050,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_H2_Boiler,H2,1,2050,1.0949,,PJ,Rosenow (2024) and Eunomia (2023: Technical feasibility of hydrogen boilers in homes) and interpolated between 2018 and 2050,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_H2_Boiler,H2,1,2055,1.0949,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_H2_Boiler,H2,1,2060,1.0949,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Hardcoal,Hardcoal,1,2035,1.1173,,PJ,Vakkilainen (2017): Chapter 3,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Hardcoal,Hardcoal,1,2040,1.1173,,PJ,Vakkilainen (2017): Chapter 3,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Hardcoal,Hardcoal,1,2045,1.1173,,PJ,Vakkilainen (2017): Chapter 3,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Hardcoal,Hardcoal,1,2050,1.1173,,PJ,Vakkilainen (2017): Chapter 3,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Hardcoal,Hardcoal,1,2055,1.1173,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Hardcoal,Hardcoal,1,2060,1.1173,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,Power,1,2035,0.3101,,PJ,Energy Agency Denmark (2023): HP air-water (average),20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,Power,1,2040,0.3101,,PJ,Energy Agency Denmark (2023): HP air-water (average),20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,Power,1,2045,0.3101,,PJ,Energy Agency Denmark (2023): HP air-water (average),20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,Power,1,2050,0.3101,,PJ,Energy Agency Denmark (2023): HP air-water (average),20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,Power,1,2055,0.3101,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,Power,1,2060,0.3101,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Ground,Power,1,2035,0.2941,,PJ,Energy Agency Denmark (2023): HP ground-water (average),20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Ground,Power,1,2040,0.2941,,PJ,Energy Agency Denmark (2023): HP ground-water (average),20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Ground,Power,1,2045,0.2941,,PJ,Energy Agency Denmark (2023): HP ground-water (average),20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Ground,Power,1,2050,0.2941,,PJ,Energy Agency Denmark (2023): HP ground-water (average),20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Ground,Power,1,2055,0.2941,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Ground,Power,1,2060,0.2941,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Lignite,Lignite,1,2035,1.1173,,PJ,Vakkilainen (2017): Chapter 3,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Lignite,Lignite,1,2040,1.1173,,PJ,Vakkilainen (2017): Chapter 3,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Lignite,Lignite,1,2045,1.1173,,PJ,Vakkilainen (2017): Chapter 3,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Lignite,Lignite,1,2050,1.1173,,PJ,Vakkilainen (2017): Chapter 3,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Lignite,Lignite,1,2055,1.1173,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Lignite,Lignite,1,2060,1.1173,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Oil_Boiler,Oil,1,2035,1.0753,,PJ,Energy Agency Denmark (2023): Oil Boiler,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Oil_Boiler,Oil,1,2040,1.0753,,PJ,Energy Agency Denmark (2023): Oil Boiler,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Oil_Boiler,Oil,1,2045,1.0753,,PJ,Energy Agency Denmark (2023): Oil Boiler,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Oil_Boiler,Oil,1,2050,1.0753,,PJ,Energy Agency Denmark (2023): Oil Boiler,20.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Oil_Boiler,Oil,1,2055,1.0753,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Oil_Boiler,Oil,1,2060,1.0753,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF,Gas_Natural,2,2035,0.3848,,PJ,,,
World,HHI_BF_BOF,Gas_Natural,2,2040,0.3848,,PJ,,,
World,HHI_BF_BOF,Gas_Natural,2,2045,0.3848,,PJ,,,
World,HHI_BF_BOF,Gas_Natural,2,2050,0.3848,,PJ,,,
World,HHI_BF_BOF,Gas_Natural,2,2055,0.3848,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF,Gas_Natural,2,2060,0.3848,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF,Hardcoal,2,2035,1.5393,,PJ,,,
World,HHI_BF_BOF,Hardcoal,2,2040,1.5393,,PJ,,,
World,HHI_BF_BOF,Hardcoal,2,2045,1.5393,,PJ,,,
World,HHI_BF_BOF,Hardcoal,2,2050,1.5393,,PJ,,,
World,HHI_BF_BOF,Hardcoal,2,2055,1.5393,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF,Hardcoal,2,2060,1.5393,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF,Gas_Synth,3,2035,0.3848,,PJ,,,
World,HHI_BF_BOF,Gas_Synth,3,2040,0.3848,,PJ,,,
World,HHI_BF_BOF,Gas_Synth,3,2045,0.3848,,PJ,,,
World,HHI_BF_BOF,Gas_Synth,3,2050,0.3848,,PJ,,,
World,HHI_BF_BOF,Gas_Synth,3,2055,0.3848,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF,Gas_Synth,3,2060,0.3848,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF,Hardcoal,3,2035,1.5393,,PJ,,,
World,HHI_BF_BOF,Hardcoal,3,2040,1.5393,,PJ,,,
World,HHI_BF_BOF,Hardcoal,3,2045,1.5393,,PJ,,,
World,HHI_BF_BOF,Hardcoal,3,2050,1.5393,,PJ,,,
World,HHI_BF_BOF,Hardcoal,3,2055,1.5393,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF,Hardcoal,3,2060,1.5393,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HHI_BF_BOF,Gas_Bio,4,2035,0.3848,,PJ,,,
World,HHI_BF_BOF,Gas_Bio,4,2040,0.3848,,PJ,,,
World,HHI_BF_BOF,Gas_Bio,4,2045,0.3848,,PJ,,,
World,HHI_BF_BOF,Gas_Bio,4,2050,0.3848,,PJ,,,
