Region,Technology,Year,Value,,Source,Updated at,Updated by
PL,HHI_DRI_EAF,2040,0.1054,,,,
PL,HHI_Scrap_EAF,2040,0.0653,,,,
PL,HLI_Biomass,2040,0.0941,,,,
PL,HLI_Direct_Electric,2040,0.0027,,,,
PL,HLI_Gas_Boiler,2040,0.7454,,,,
PL,HLI_Hardcoal,2040,0.0616,,,,
PL,HLI_Lignite,2040,0,,,,
PL,HLI_Oil_Boiler,2040,0.0148,,,,
PL,HLR_Biomass,2040,0.3196,,,,
PL,HLR_Direct_Electric,2040,0.1248,,,,
PL,HLR_Gas_Boiler,2040,5.7696,,,,
PL,HLR_Hardcoal,2040,0.7777,,,,
PL,HLR_Oil_Boiler,2040,0.1138,,,,
PL,HMI_Biomass,2040,0.0353,,,,
PL,HMI_Gas,2040,2.6632,,,,
PL,HMI_HardCoal,2040,0.6077,,,,
PL,HMI_Oil,2040,0.0409,,,,
PL,HMI_Steam_Electric,2040,0.0061,,,,
PL,P_Biomass,2040,0.109689749,,,,
PL,P_Coal_Hardcoal,2040,3.082528347,,,,
PL,P_Coal_Lignite,2040,1.181086324,,,,
PL,P_Gas,2040,1.253404015,,,,
PL,P_Gas_CCGT,2040,0.523480931,,,,
PL,P_Gas_OCGT,2040,0.082621434,,,,
PL,P_Nuclear,2040,0,,,,
PL,P_Oil,2040,0,,,,
PL,RES_Hydro_Large,2040,2.391,,,,
PL,RES_Hydro_Small,2040,0.959,,,,
PL,RES_PV_Utility_Avg,2040,0,,,,
PL,RES_Wind_Offshore_Transitional,2040,0,,,,
PL,RES_Wind_Onshore_Avg,2040,0,,,,
PL,X_Gasifier,2040,5,,,,
PT,CHP_Biomass_Solid,2040,0,,,,
PT,CHP_Gas_CCGT_Natural,2040,0.579934681,,,,
PT,CHP_Oil,2040,0,,,,
PT,D_PHS,2040,0,,,,
PT,HHI_BF_BOF,2040,0.036,,,,
PT,HHI_DRI_EAF,2040,0.016,,,,
PT,HHI_Scrap_EAF,2040,0.02,,,,
PT,HLI_Biomass,2040,0.2459,,,,
PT,HLI_Direct_Electric,2040,0.1276,,,,
PT,HLI_Gas_Boiler,2040,1.0044,,,,
PT,HLI_Oil_Boiler,2040,0.2169,,,,
PT,HLR_Biomass,2040,0.087,,,,
PT,HLR_Direct_Electric,2040,0.1384,,,,
PT,HLR_Gas_Boiler,2040,0.8156,,,,
PT,HLR_Oil_Boiler,2040,0.0677,,,,
PT,HMI_Biomass,2040,0.0082,,,,
PT,HMI_Gas,2040,1.1485,,,,
PT,HMI_HardCoal,2040,0.0054,,,,
PT,HMI_Oil,2040,0.0294,,,,
PT,HMI_Steam_Electric,2040,0.0045,,,,
PT,P_Biomass,2040,0,,,,
PT,P_Coal_Hardcoal,2040,0.587203408,,,,
PT,P_Coal_Lignite,2040,0,,,,
PT,P_Gas,2040,2.814754654,,,,
PT,P_Gas_CCGT,2040,2.88572812,,,,
PT,P_Gas_OCGT,2040,0,,,,
PT,P_Nuclear,2040,0,,,,
PT,P_Oil,2040,0,,,,
PT,RES_Hydro_Large,2040,0,,,,
PT,RES_Hydro_Small,2040,4.373,,,,
PT,RES_PV_Utility_Avg,2040,0,,,,
PT,RES_Wind_Offshore_Transitional,2040,0,,,,
PT,RES_Wind_Onshore_Avg,2040,0,,,,
PT,X_Gasifier,2040,7.9,,,,
RO,CHP_Biomass_Solid,2040,0,,,,
RO,CHP_Coal_Hardcoal,2040,0.031221056,,,,
RO,CHP_Coal_Lignite,2040,0,,,,
RO,CHP_Gas_CCGT_Natural,2040,0.228454662,,,,
RO,CHP_Oil,2040,0,,,,
RO,D_PHS,2040,0,,,,
RO,HHI_BF_BOF,2040,0.3839,,,,
RO,HHI_DRI_EAF,2040,0.0865,,,,
RO,HHI_Scrap_EAF,2040,0.0267,,,,
RO,HLI_Biomass,2040,0.0073,,,,
RO,HLI_Direct_Electric,2040,0.0023,,,,
RO,HLI_Gas_Boiler,2040,0.1632,,,,
RO,HLI_Hardcoal,2040,0,,,,
RO,HLI_Lignite,2040,0,,,,
RO,HLI_Oil_Boiler,2040,0.013,,,,
RO,HLR_Biomass,2040,0.3354,,,,
RO,HLR_Direct_Electric,2040,0.021,,,,
RO,HLR_Gas_Boiler,2040,1.8054,,,,
RO,HLR_Hardcoal,2040,0.0092,,,,
RO,HLR_Oil_Boiler,2040,0.0353,,,,
RO,HMI_Biomass,2040,0.0246,,,,
RO,HMI_Gas,2040,1.7052,,,,
RO,HMI_HardCoal,2040,0.0548,,,,
RO,HMI_Oil,2040,0.0353,,,,
RO,HMI_Steam_Electric,2040,0.002,,,,
RO,P_Biomass,2040,0.15,,,,
RO,P_Coal_Hardcoal,2040,0,,,,
RO,P_Coal_Lignite,2040,0.014437923,,,,
RO,P_Gas,2040,1.390567953,,,,
RO,P_Gas_CCGT,2040,0.832,,,,
RO,P_Gas_Engines,2040,0,,,,
RO,P_Gas_OCGT,2040,0,,,,
RO,P_Nuclear,2040,1.3,,,,
RO,P_Oil,2040,0,,,,
RO,RES_Hydro_Large,2040,0,,,,
RO,RES_Hydro_Small,2040,6.3924025,,,,
RO,RES_PV_Utility_Avg,2040,0,,,,
RO,RES_Wind_Offshore_Transitional,2040,0,,,,
RO,RES_Wind_Onshore_Avg,2040,0,,,,
RS,D_PHS,2040,0.6,,,,
RS,P_Biomass,2040,0,,,,
RS,P_Coal_Hardcoal,2040,0,,,,
RS,P_Coal_Lignite,2040,0,,,,
RS,P_Gas,2040,0.000263534,,,,
RS,P_Nuclear,2040,0,,,,
RS,P_Oil,2040,0,,,,
RS,RES_PV_Utility_Avg,2040,0,,,,
RS,RES_Wind_Offshore_Transitional,2040,0,,,,
RS,RES_Wind_Onshore_Avg,2040,0,,,,
SE,CHP_Biomass_Solid,2040,0,,,,
SE,CHP_Coal_Hardcoal,2040,0,,,,
SE,CHP_Gas_CCGT_Natural,2040,0,,,,
SE,CHP_Oil,2040,0,,,,
SE,D_PHS,2040,0.43,,,,
SE,HHI_BF_BOF,2040,0.4478,,,,
SE,HHI_DRI_EAF,2040,0.0125,,,,
SE,HHI_Scrap_EAF,2040,0.0255,,,,
SE,HLI_Biomass,2040,0.4023,,,,
SE,HLI_Direct_Electric,2040,0.0104,,,,
SE,HLI_Gas_Boiler,2040,1.1665,,,,
SE,HLI_Hardcoal,2040,0.0007,,,,
SE,HLI_Oil_Boiler,2040,0.0298,,,,
SE,HLR_Biomass,2040,0.1132,,,,
SE,HLR_Direct_Electric,2040,0.1441,,,,
SE,HLR_Gas_Boiler,2040,2.3518,,,,
SE,HLR_Oil_Boiler,2040,0.0284,,,,
SE,HMI_Biomass,2040,0.0168,,,,
SE,HMI_Gas,2040,1.3331,,,,
SE,HMI_Oil,2040,0.0976,,,,
SE,HMI_Steam_Electric,2040,0.003,,,,
SE,P_Biomass,2040,1.360227472,,,,
SE,P_Coal_Hardcoal,2040,0,,,,
SE,P_Coal_Lignite,2040,0,,,,
SE,P_Gas,2040,0.644513611,,,,
SE,P_Gas_CCGT,2040,1.050775159,,,,
SE,P_Gas_OCGT,2040,1.046538162,,,,
SE,P_Nuclear,2040,0,,,,
SE,P_Oil,2040,0.027926023,,,,
SE,RES_Hydro_Large,2040,4.98,,,,
SE,RES_Hydro_Large_Base,2040,4.55,,,,
SE,RES_Hydro_Small,2040,11.22,,,,
SE,RES_PV_Utility_Avg,2040,0,,,,
SE,RES_Wind_Offshore_Transitional,2040,0,,,,
SE,RES_Wind_Onshore_Avg,2040,0,,,,
SE,X_Gasifier,2040,1.1,,,,
SI,CHP_Biomass_Solid,2040,0,,,,
SI,CHP_Coal_Hardcoal,2040,0,,,,
SI,CHP_Gas_CCGT_Natural,2040,0.096041413,,,,
SI,CHP_Oil,2040,0,,,,
SI,D_PHS,2040,0.18,,,,
SI,HHI_BF_BOF,2040,0.0616,,,,
SI,HHI_DRI_EAF,2040,0.0104,,,,
SI,HHI_Scrap_EAF,2040,0.0101,,,,
SI,HLI_Biomass,2040,0.0027,,,,
SI,HLI_Direct_Electric,2040,0,,,,
SI,HLI_Gas_Boiler,2040,0.0569,,,,
SI,HLI_Hardcoal,2040,0.0009,,,,
SI,HLI_Lignite,2040,0,,,,
SI,HLI_Oil_Boiler,2040,0.0025,,,,
SI,HLR_Biomass,2040,0.0528,,,,
SI,HLR_Direct_Electric,2040,0.0153,,,,
SI,HLR_Gas_Boiler,2040,0.3339,,,,
SI,HLR_Oil_Boiler,2040,0.0258,,,,
SI,HMI_Biomass,2040,0.0116,,,,
SI,HMI_Gas,2040,0.1737,,,,
SI,HMI_Oil,2040,0.0034,,,,
SI,HMI_Steam_Electric,2040,0,,,,
SI,P_Biomass,2040,0.05234318,,,,
SI,P_Coal_Hardcoal,2040,0,,,,
SI,P_Coal_Lignite,2040,0,,,,
SI,P_Gas,2040,0.077028599,,,,
SI,P_Gas_CCGT,2040,0,,,,
SI,P_Gas_OCGT,2040,0.35,,,,
SI,P_Nuclear,2040,0,,,,
SI,P_Oil,2040,0,,,,
SI,RES_Hydro_Large,2040,0.18,,,,
SI,RES_Hydro_Small,2040,1.073,,,,
SI,RES_PV_Utility_Avg,2040,0,,,,
SI,RES_Wind_Offshore_Transitional,2040,0,,,,
SI,RES_Wind_Onshore_Avg,2040,0,,,,
SI,X_Gasifier,2040,0,,,,
SK,CHP_Biomass_Solid,2040,0,,,,
SK,CHP_Coal_Hardcoal,2040,0.329856556,,,,
SK,CHP_Gas_CCGT_Natural,2040,0.396568807,,,,
SK,CHP_Oil,2040,0,,,,
SK,D_PHS,2040,0.96716,,,,
SK,HHI_BF_BOF,2040,0.6029,,,,
SK,HHI_DRI_EAF,2040,0.0228,,,,
SK,HHI_Scrap_EAF,2040,0.0137,,,,
SK,HLI_Biomass,2040,0.0273,,,,
SK,HLI_Direct_Electric,2040,0.0043,,,,
SK,HLI_Gas_Boiler,2040,0.1468,,,,
SK,HLI_Hardcoal,2040,0,,,,
SK,HLI_Lignite,2040,0.0008,,,,
SK,HLI_Oil_Boiler,2040,0.0009,,,,
SK,HLR_Biomass,2040,0.0062,,,,
SK,HLR_Direct_Electric,2040,0.0146,,,,
SK,HLR_Gas_Boiler,2040,1.1177,,,,
SK,HLR_Hardcoal,2040,0.0144,,,,
SK,HLR_Oil_Boiler,2040,0.0021,,,,
SK,HMI_Biomass,2040,0.0202,,,,
SK,HMI_Gas,2040,0.6529,,,,
SK,HMI_HardCoal,2040,0.002,,,,
SK,HMI_Oil,2040,0,,,,
SK,HMI_Steam_Electric,2040,0,,,,
SK,P_Biomass,2040,0.187810161,,,,
SK,P_Coal_Hardcoal,2040,0.038620355,,,,
SK,P_Coal_Lignite,2040,0.070242188,,,,
SK,P_Gas,2040,0.514932351,,,,
SK,P_Gas_CCGT,2040,0.544230216,,,,
SK,P_Gas_OCGT,2040,0,,,,
SK,P_Nuclear,2040,0.879213333,,,,
SK,P_Oil,2040,0.112983195,,,,
SK,RES_Hydro_Large,2040,0.96716,,,,
SK,RES_Hydro_Small,2040,1.56805,,,,
SK,RES_PV_Utility_Avg,2040,0,,,,
SK,RES_Wind_Offshore_Transitional,2040,0,,,,
SK,RES_Wind_Onshore_Avg,2040,0,,,,
TR,CHP_Coal_Hardcoal,2040,0.5529,,,,
TR,CHP_Gas_CCGT_Natural,2040,4.63953,,,,
TR,CHP_Oil,2040,0,,,,
TR,HHI_BF_BOF,2040,1.8028,,,,
TR,HHI_DRI_EAF,2040,0.1122,,,,
TR,HHI_Scrap_EAF,2040,0.0282,,,,
TR,HLI_Direct_Electric,2040,0.0033,,,,
TR,HLI_Gas_Boiler,2040,1.3691,,,,
TR,HLI_Hardcoal,2040,0.0315,,,,
TR,HLI_Lignite,2040,0.0755,,,,
TR,HLI_Oil_Boiler,2040,0.0235,,,,
TR,HLR_Biomass,2040,0.318,,,,
TR,HLR_Gas_Boiler,2040,6.1184,,,,
TR,HLR_Hardcoal,2040,0.6511,,,,
TR,HLR_Oil_Boiler,2040,0.1092,,,,
TR,HMI_Gas,2040,4.076,,,,
TR,HMI_HardCoal,2040,0.3287,,,,
TR,HMI_Oil,2040,0.0707,,,,
TR,HMI_Steam_Electric,2040,0.0029,,,,
TR,P_Biomass,2040,4.7,,,,
TR,P_Coal_Hardcoal,2040,0.787238733,,,,
TR,P_Coal_Lignite,2040,1.624350586,,,,
TR,P_Gas,2040,1.784615385,,,,
TR,P_Gas_CCGT,2040,23.358663,,,,
TR,P_Gas_OCGT,2040,0.343388,,,,
TR,P_Oil,2040,0,,,,
TR,RES_Geothermal,2040,0.6,,,,
TR,RES_Hydro_Large,2040,19.1,,,,
TR,RES_Hydro_Small,2040,6.8,,,,
TR,RES_PV_Utility_Avg,2040,0.2,,,,
TR,RES_Wind_Onshore_Avg,2040,4.5,,,,
UK,CHP_Biomass_Solid,2040,0.463041454,,,,
UK,CHP_Coal_Hardcoal,2040,0,,,,
UK,CHP_Gas_CCGT_Natural,2040,2.403995601,,,,
UK,CHP_Oil,2040,0,,,,
UK,D_PHS,2040,2.744,,,,
UK,HHI_BF_BOF,2040,0.9176,,,,
UK,HHI_DRI_EAF,2040,0.1533,,,,
UK,HHI_Scrap_EAF,2040,0.035,,,,
UK,HLI_Biomass,2040,0.0219,,,,
UK,HLI_Direct_Electric,2040,0.0084,,,,
UK,HLI_Gas_Boiler,2040,1.096,,,,
UK,HLI_Hardcoal,2040,0.0174,,,,
UK,HLI_Oil_Boiler,2040,0.0784,,,,
UK,HLR_Biomass,2040,0.4905,,,,
UK,HLR_Gas_Boiler,2040,8.3022,,,,
UK,HLR_Hardcoal,2040,0.1636,,,,
UK,HLR_Oil_Boiler,2040,0.9806,,,,
UK,HMI_Biomass,2040,0.0359,,,,
UK,HMI_Gas,2040,5.8982,,,,
UK,HMI_HardCoal,2040,0.0942,,,,
UK,HMI_Oil,2040,0.5964,,,,
UK,HMI_Steam_Electric,2040,0.0095,,,,
UK,P_Biomass,2040,1.783840704,,,,
UK,P_Coal_Hardcoal,2040,0.021860321,,,,
UK,P_Coal_Lignite,2040,0,,,,
UK,P_Gas,2040,26.58186877,,,,
UK,P_Gas_CCGT,2040,10.95957986,,,,
UK,P_Gas_Engines,2040,0.559674,,,,
UK,P_Gas_OCGT,2040,0.507942422,,,,
UK,P_Nuclear,2040,3.734013081,,,,
UK,P_Oil,2040,0.987719049,,,,
UK,RES_Hydro_Large,2040,0,,,,
UK,RES_Hydro_Small,2040,1.9,,,,
UK,RES_PV_Utility_Avg,2040,0,,,,
UK,RES_Wind_Offshore_Transitional,2040,0,,,,
UK,RES_Wind_Onshore_Avg,2040,0,,,,
UK,X_Gasifier,2040,48.1,,,,
AL,D_PHS,2045,1.66,,,,
AL,P_Biomass,2045,0,,,,
AL,P_Coal_Hardcoal,2045,0,,,,
AL,P_Coal_Lignite,2045,0,,,,
AL,P_Nuclear,2045,0,,,,
AL,P_Oil,2045,0,,,,
AL,RES_PV_Utility_Avg,2045,0,,,,
AL,RES_Wind_Offshore_Transitional,2045,0,,,,
AL,RES_Wind_Onshore_Avg,2045,0,,,,
AT,CHP_Biomass_Solid,2045,0,,,,
AT,CHP_Coal_Hardcoal,2045,0,,,,
AT,CHP_Gas_CCGT_Natural,2045,0.306136205,,,,
AT,CHP_Oil,2045,0,,,,
AT,D_PHS,2045,3.175,,,,
AT,HHI_BF_BOF,2045,0.1286,,,,
AT,HHI_DRI_EAF,2045,0.0137,,,,
AT,HHI_Scrap_EAF,2045,0.0031,,,,
AT,HLI_Biomass,2045,0.0152,,,,
AT,HLI_Direct_Electric,2045,0.0008,,,,
AT,HLI_Gas_Boiler,2045,0.1007,,,,
AT,HLI_Hardcoal,2045,0.001,,,,
AT,HLI_Oil_Boiler,2045,0.0048,,,,
AT,HLR_Biomass,2045,0.0348,,,,
AT,HLR_Direct_Electric,2045,0.01,,,,
AT,HLR_Gas_Boiler,2045,0.3654,,,,
AT,HLR_Gas_CHP,2045,1,,,,
AT,HLR_Hardcoal,2045,0.0004,,,,
AT,HLR_Oil_Boiler,2045,0.0251,,,,
AT,HMI_Biomass,2045,0.0153,,,,
AT,HMI_Gas,2045,0.2852,,,,
AT,HMI_HardCoal,2045,0.0022,,,,
AT,HMI_Oil,2045,0.003,,,,
AT,HMI_Steam_Electric,2045,0,,,,
AT,P_Biomass,2045,0.353,,,,
AT,P_Coal_Hardcoal,2045,0.0114648,,,,
AT,P_Coal_Lignite,2045,0,,,,
AT,P_Gas,2045,1.86768084,,,,
AT,P_Gas_CCGT,2045,0.313063222,,,,
AT,P_Gas_Engines,2045,0.073,,,,
AT,P_Gas_OCGT,2045,0.173551618,,,,
AT,P_Nuclear,2045,0,,,,
AT,P_Oil,2045,0,,,,
AT,RES_Hydro_Large,2045,7.846,,,,
AT,RES_Hydro_Large_Base,2045,4.671,,,,
AT,RES_Hydro_Small,2045,6.014,,,,
AT,RES_PV_Utility_Avg,2045,0,,,,
AT,RES_Wind_Offshore_Transitional,2045,0,,,,
AT,RES_Wind_Onshore_Avg,2045,0,,,,
BA,D_PHS,2045,0.933,,,,
BA,P_Biomass,2045,0,,,,
BA,P_Coal_Hardcoal,2045,0,,,,
BA,P_Coal_Lignite,2045,0,,,,
BA,P_Nuclear,2045,0,,,,
BA,P_Oil,2045,0,,,,
BA,RES_PV_Utility_Avg,2045,0,,,,
BA,RES_Wind_Offshore_Transitional,2045,0,,,,
BA,RES_Wind_Onshore_Avg,2045,0,,,,
BE,CHP_Biomass_Solid,2045,0.295011534,,,,
BE,CHP_Coal_Hardcoal,2045,0,,,,
BE,CHP_Gas_CCGT_Natural,2045,0.567327582,,,,
BE,CHP_Oil,2045,0,,,,
BE,D_PHS,2045,1.308000333,,,,
BE,HHI_BF_BOF,2045,0.1096,,,,
BE,HHI_DRI_EAF,2045,0.023,,,,
BE,HHI_Scrap_EAF,2045,0.0094,,,,
BE,HLI_Biomass,2045,0.0088,,,,
BE,HLI_Direct_Electric,2045,0.0006,,,,
BE,HLI_Gas_Boiler,2045,0.106,,,,
BE,HLI_Hardcoal,2045,0.0009,,,,
BE,HLI_Oil_Boiler,2045,0.0024,,,,
BE,HLR_Biomass,2045,0.0122,,,,
BE,HLR_Direct_Electric,2045,0.0133,,,,
BE,HLR_Gas_Boiler,2045,0.5236,,,,
BE,HLR_Hardcoal,2045,0.0022,,,,
BE,HLR_Oil_Boiler,2045,0.0815,,,,
BE,HMI_Biomass,2045,0.0023,,,,
BE,HMI_Gas,2045,0.6309,,,,
BE,HMI_HardCoal,2045,0.0013,,,,
BE,HMI_Oil,2045,0.1049,,,,
BE,HMI_Steam_Electric,2045,0.0012,,,,
BE,P_Biomass,2045,0.180197164,,,,
BE,P_Coal_Hardcoal,2045,0,,,,
BE,P_Coal_Lignite,2045,0,,,,
BE,P_Gas,2045,1.740593032,,,,
BE,P_Gas_CCGT,2045,0.578335374,,,,
BE,P_Gas_OCGT,2045,0,,,,
BE,P_Nuclear,2045,0,,,,
BE,P_Oil,2045,0,,,,
BE,RES_Hydro_Large,2045,1.308000333,,,,
BE,RES_Hydro_Small,2045,0.119166667,,,,
BE,RES_PV_Utility_Avg,2045,0,,,,
BE,RES_Wind_Offshore_Transitional,2045,0,,,,
BE,RES_Wind_Onshore_Avg,2045,0,,,,
BE,X_Gasifier,2045,9,,,,
BG,CHP_Biomass_Solid,2045,0,,,,
BG,CHP_Coal_Hardcoal,2045,0,,,,
BG,CHP_Gas_CCGT_Natural,2045,0.104081404,,,,
BG,CHP_Oil,2045,0,,,,
BG,D_PHS,2045,0.827286119,,,,
BG,HHI_BF_BOF,2045,0.0086,,,,
BG,HHI_DRI_EAF,2045,0.0028,,,,
BG,HHI_Scrap_EAF,2045,0.0021,,,,
BG,HLI_Biomass,2045,0.0032,,,,
BG,HLI_Direct_Electric,2045,0.0003,,,,
BG,HLI_Gas_Boiler,2045,0.0227,,,,
BG,HLI_Hardcoal,2045,0,,,,
BG,HLI_Lignite,2045,0,,,,
BG,HLI_Oil_Boiler,2045,0.0008,,,,
BG,HLR_Biomass,2045,0.0166,,,,
BG,HLR_Direct_Electric,2045,0.0075,,,,
BG,HLR_Gas_Boiler,2045,0.1204,,,,
BG,HLR_Hardcoal,2045,0.0027,,,,
BG,HLR_Oil_Boiler,2045,0.0008,,,,
BG,HMI_Biomass,2045,0.0021,,,,
BG,HMI_Gas,2045,0.1585,,,,
BG,HMI_HardCoal,2045,0.0122,,,,
BG,HMI_Oil,2045,0.0007,,,,
BG,HMI_Steam_Electric,2045,0,,,,
BG,P_Biomass,2045,0.051171499,,,,
BG,P_Coal_Hardcoal,2045,0.079892833,,,,
BG,P_Coal_Lignite,2045,0.709531014,,,,
BG,P_Gas,2045,0.310097537,,,,
BG,P_Gas_CCGT,2045,0.036014471,,,,
BG,P_Gas_OCGT,2045,0,,,,
BG,P_Nuclear,2045,0,,,,
BG,P_Oil,2045,0,,,,
BG,RES_Hydro_Large,2045,0.864,,,,
BG,RES_Hydro_Small,2045,2.333,,,,
BG,RES_PV_Utility_Avg,2045,0,,,,
BG,RES_Wind_Offshore_Transitional,2045,0,,,,
BG,RES_Wind_Onshore_Avg,2045,0,,,,
CH,CHP_Gas_CCGT_Natural,2045,0.2439,,,,
CH,D_PHS,2045,0,,,,
CH,HHI_BF_BOF,2045,0.0162,,,,
CH,HHI_DRI_EAF,2045,0.0034,,,,
CH,HHI_Scrap_EAF,2045,0.0044,,,,
CH,HLI_Biomass,2045,0.0012,,,,
CH,HLI_Direct_Electric,2045,0,,,,
CH,HLI_Gas_Boiler,2045,0.0255,,,,
CH,HLI_Hardcoal,2045,0,,,,
CH,HLI_Oil_Boiler,2045,0.0017,,,,
CH,HLR_Biomass,2045,0.0163,,,,
CH,HLR_Gas_Boiler,2045,0.3928,,,,
CH,HLR_Oil_Boiler,2045,0.061,,,,
CH,HMI_Biomass,2045,0.0038,,,,
CH,HMI_Gas,2045,0.0543,,,,
CH,HMI_HardCoal,2045,0,,,,
CH,HMI_Oil,2045,0.0015,,,,
CH,HMI_Steam_Electric,2045,0.0005,,,,
CH,P_Biomass,2045,0.213649496,,,,
CH,P_Coal_Hardcoal,2045,0,,,,
CH,P_Coal_Lignite,2045,0,,,,
CH,P_Gas,2045,0,,,,
CH,P_Gas_CCGT,2045,0.0215,,,,
CH,P_Nuclear,2045,0,,,,
CH,P_Oil,2045,0,,,,
CH,RES_Hydro_Large,2045,10.39,,,,
CH,RES_Hydro_Large_Base,2045,10.39,,,,
CH,RES_Hydro_Small,2045,3.854,,,,
CH,RES_PV_Utility_Avg,2045,0,,,,
CH,RES_Wind_Offshore_Transitional,2045,0,,,,
CH,RES_Wind_Onshore_Avg,2045,0,,,,
CZ,CHP_Biomass_Solid,2045,0,,,,
CZ,CHP_Coal_Hardcoal,2045,0.120141204,,,,
CZ,CHP_Coal_Lignite,2045,0.422873248,,,,
CZ,CHP_Gas_CCGT_Natural,2045,0.070425432,,,,
CZ,CHP_Oil,2045,0,,,,
CZ,D_PHS,2045,1.875212224,,,,
CZ,HHI_BF_BOF,2045,0.0949,,,,
CZ,HHI_DRI_EAF,2045,0.0089,,,,
CZ,HHI_Scrap_EAF,2045,0.0014,,,,
CZ,HLI_Biomass,2045,0.0049,,,,
CZ,HLI_Direct_Electric,2045,0.0007,,,,
CZ,HLI_Gas_Boiler,2045,0.0573,,,,
CZ,HLI_Hardcoal,2045,0.0003,,,,
CZ,HLI_Lignite,2045,0.0008,,,,
CZ,HLI_Oil_Boiler,2045,0.0008,,,,
CZ,HLR_Biomass,2045,0.041,,,,
CZ,HLR_Direct_Electric,2045,0.0107,,,,
CZ,HLR_Gas_Boiler,2045,0.3967,,,,
CZ,HLR_Hardcoal,2045,0.0174,,,,
CZ,HLR_Oil_Boiler,2045,0.0013,,,,
CZ,HMI_Biomass,2045,0.0012,,,,
CZ,HMI_Gas,2045,0.2756,,,,
CZ,HMI_HardCoal,2045,0.0296,,,,
CZ,HMI_Oil,2045,0.0016,,,,
CZ,HMI_Steam_Electric,2045,0.0003,,,,
CZ,P_Biomass,2045,0.376649026,,,,
CZ,P_Coal_Hardcoal,2045,0.444649361,,,,
CZ,P_Coal_Lignite,2045,0.217631001,,,,
CZ,P_Gas,2045,0.203078631,,,,
CZ,P_Gas_CCGT,2045,0,,,,
CZ,P_Gas_Engines,2045,0,,,,
CZ,P_Gas_OCGT,2045,0,,,,
CZ,P_Gas_OCGT,2045,0,,,,
CZ,P_Nuclear,2045,1.952283465,,,,
CZ,P_Oil,2045,0.010288661,,,,
CZ,RES_Hydro_Large,2045,1.88,,,,
CZ,RES_Hydro_Small,2045,0.25,,,,
CZ,RES_PV_Utility_Avg,2045,0,,,,
CZ,RES_Wind_Offshore_Transitional,2045,0,,,,
CZ,RES_Wind_Onshore_Avg,2045,0,,,,
DE,CHP_Biomass_Solid,2045,6.366832064,,,,
DE,CHP_Coal_Hardcoal,2045,0,,,,
DE,CHP_Coal_Lignite,2045,0,,,,
DE,CHP_Gas_CCGT_Natural,2045,7.545953286,,,,
DE,CHP_Oil,2045,0,,,,
DE,D_PHS,2045,5.8311,,,,
DE,HHI_BF_BOF,2045,0.6978,,,,
DE,HHI_DRI_EAF,2045,0.1146,,,,
DE,HHI_Scrap_EAF,2045,0.049,,,,
DE,HLI_Biomass,2045,0.0258,,,,
DE,HLI_Direct_Electric,2045,0.0034,,,,
DE,HLI_Gas_Boiler,2045,0.5296,,,,
DE,HLI_Hardcoal,2045,0.0066,,,,
DE,HLI_Lignite,2045,0.0004,,,,
DE,HLI_Oil_Boiler,2045,0.0068,,,,
DE,HLR_Biomass,2045,0.1477,,,,
DE,HLR_Direct_Electric,2045,0.0455,,,,
DE,HLR_Gas_Boiler,2045,7.3307,,,,
DE,HLR_Hardcoal,2045,0.0178,,,,
DE,HLR_Hardcoal_CHP,2045,0.0919,,,,
DE,HLR_Lignite_CHP,2045,0.0252,,,,
DE,HLR_Oil_Boiler,2045,0.4237,,,,
DE,HMI_Biomass,2045,0.0275,,,,
DE,HMI_Gas,2045,2.6271,,,,
DE,HMI_HardCoal,2045,0.0894,,,,
DE,HMI_Oil,2045,0.1177,,,,
DE,HMI_Steam_Electric,2045,0.0075,,,,
DE,P_Biomass,2045,6.327,,,,
DE,P_Coal_Hardcoal,2045,3.801,,,,
DE,P_Coal_Lignite,2045,3.684,,,,
DE,P_Gas,2045,4.5486,,,,
DE,P_Gas_CCGT,2045,4.368343502,,,,
DE,P_Gas_Engines,2045,0,,,,
DE,P_Gas_OCGT,2045,0.835087331,,,,
DE,P_Nuclear,2045,0,,,,
DE,P_Oil,2045,0.1438,,,,
DE,RES_Hydro_Large,2045,1.19102,,,,
DE,RES_Hydro_Large_Base,2045,0.124,,,,
DE,RES_Hydro_Small,2045,4.76408,,,,
DE,RES_PV_Utility_Avg,2045,0,,,,
DE,RES_Wind_Offshore_Transitional,2045,0,,,,
DE,RES_Wind_Onshore_Avg,2045,0,,,,
DE,X_Gasifier,2045,5,,,,
DK,CHP_Biomass_Solid,2045,0,,,,
DK,CHP_Coal_Hardcoal,2045,0,,,,
DK,CHP_Gas_CCGT_Natural,2045,0,,,,
DK,CHP_Oil,2045,0,,,,
DK,D_PHS,2045,0,,,,
DK,HHI_BF_BOF,2045,0.0029,,,,
DK,HHI_DRI_EAF,2045,0.0015,,,,
DK,HHI_Scrap_EAF,2045,0,,,,
DK,HLI_Biomass,2045,0.0016,,,,
DK,HLI_Direct_Electric,2045,0,,,,
DK,HLI_Gas_Boiler,2045,0.0294,,,,
DK,HLI_Hardcoal,2045,0.0004,,,,
DK,HLI_Oil_Boiler,2045,0.0026,,,,
DK,HLR_Biomass,2045,0.0228,,,,
DK,HLR_Direct_Electric,2045,0.0064,,,,
DK,HLR_Gas_Boiler,2045,0.2671,,,,
